Mean,Std
0.8121253271065421,0.013019210496867682
0.6690912308796074,0.007771926528962764
0.5159308424625586,0.009244225303143378
0.3743796534679472,0.006618516133157785
0.2305606691492895,0.005668428281350868
0.11608804499675954,0.0032358793707931537
0.0369254165848608,0.0025422842551514175
-0.023244073643307515,0.0005470216137681049
