Mean,Std
0.8304991676406595,0.010830682396784232
0.6620287825222595,0.008645891835246965
0.5138168303744133,0.009149502484066159
0.3530928525994621,0.006548263082154527
0.21977847156636593,0.007235852337254741
0.12863023815096075,0.005612470759517182
0.03170183936731297,0.0018347703154038646
-0.026312581740872983,0.0006805667955733255
