Mean,Std
-0.020586209892645403,0.0009426638499675967
-0.016217562782845234,0.0013164570114620965
-0.014511096628762505,0.0012426824612247773
-0.008009488849986701,0.0017466521086615804
-0.004424236613261874,0.0012934346023993435
0.0012187109264619566,0.0011916342080671573
0.002769757934020226,0.0012657818808354518
-0.024978703977032852,0.0007205911469899767
