Mean,Std
0.0038500903008154403,0.0010854792801018867
0.006354130917000551,0.0015050914849909192
0.010609690127797453,0.001559750071127991
0.017447147389334283,0.0020917909084014474
0.02384697872704371,0.001738513103906419
0.031126830448168625,0.0025673837455869384
0.039387818299310054,0.002831451671929613
0.015832320769284307,0.0018169478044999722
