Mean,Std
0.14155164732364597,0.0012324609469674366
0.13554064523808076,0.0013909577553819358
0.13067077017226833,0.0020438135500509213
0.12413730964808618,0.0025940124800798753
0.10981799717147481,0.002220376448570151
0.091775052735144,0.0025360441662484966
0.06395716543807459,0.002498121778492307
0.017635991086623184,0.0012879801929778633
