Mean,Std
0.14148293119839833,0.0023444245402405367
0.1345531060617957,0.0020393305966918277
0.13381980375610303,0.0017426647709363689
0.12276922839117677,0.002471543570058159
0.11118493464127395,0.003066580827474748
0.09283779972651504,0.00327752420029204
0.06682108578218761,0.0028709194984929964
0.015858419515246188,0.0022357534740831803
