Mean,Std
0.0032926491128556974,0.0012789050368762103
0.005639777476730959,0.0007954787720585521
0.010605788943986344,0.0014054991860050832
0.016843002901288043,0.0017879377385570854
0.022476590775434898,0.002061833794705526
0.032490114506535224,0.0020726887859231196
0.035076879022427364,0.002987011301079659
0.01466468603829978,0.0018824234270771417
