Mean,Std
0.8205194382161423,0.01366443782210402
0.6595613622346134,0.010770620223040931
0.49442601538847947,0.008460508337127045
0.3597157299658897,0.009528062289779073
0.22695472651287935,0.005296250799528175
0.12247700047470175,0.004509588508904626
0.02745156872516567,0.002229793954317386
-0.025285475540979846,0.0006901803298266238
