Channel,Iteration 1,Iteration 2,Iteration 3,Iteration 4,Iteration 5,Iteration 6,Iteration 7,Iteration 8,Iteration 9,Iteration 10
1,-0.019420600413703713,-0.02033150669059733,-0.018349095275841068,-0.021165351465606073,-0.022256673274117577,-0.019497796029904493,-0.01876198003998575,-0.01837179283236466,-0.021530177032011974,-0.02154921502010293
2,-0.01852774103479388,-0.019638849872711084,-0.019614254304861564,-0.016482513434363313,-0.016246632924142825,-0.01826113992962924,-0.016776192160535986,-0.01744701941338524,-0.017068648963425467,-0.018123025474562293
3,-0.014469887530928803,-0.015094828689481705,-0.01488355800980419,-0.013750024995046467,-0.011953188596208975,-0.014468843159600371,-0.015179174144932472,-0.01467259357265626,-0.009869430390469992,-0.012604942214970629
4,-0.008529748506013235,-0.011148804055474665,-0.005756586843491198,-0.010562529593945718,-0.010486624512685089,-0.010088097575159095,-0.00872853183401908,-0.0084659342104552,-0.009266260201837583,-0.00889119581353147
5,-0.0050971977889557145,-0.00439953650972548,-0.006478424500166821,-0.007092641742086667,-0.010073068252380489,-0.005065660269109706,-0.008968459370024995,-0.005581581874169843,-0.00733953508125966,-0.008687764875851038
6,0.004381054126616379,0.004752752675887734,0.004261729354572405,0.004595537569677274,0.002156841959403133,0.0036614974885243387,0.0037142109109511504,0.005019686195468567,0.0046903915385314784,0.004242079166708296
7,-0.0015766955967843471,-0.0023065522061981175,0.0016875548137439828,0.001928449846607408,0.000632130295023528,-0.0006442507261421038,-0.0021664472489152653,-0.001369017122619165,-0.000940346133423739,-0.0009168444129186853
8,-0.022206997187849374,-0.023552747228477337,-0.023594042343117492,-0.02046607937541445,-0.022589401755431303,-0.021608381071106613,-0.02141732006278422,-0.02442660688826213,-0.022845739718158297,-0.02395389383506754
