Mean,Std
0.004016461735328683,0.0007273428898127591
0.007638871553454232,0.0008963733948438562
0.012202916243574126,0.0014438361002317983
0.01637491421059814,0.001387884726186296
0.02261695341318195,0.0016364004382852088
0.03449338097339558,0.0024704892758356696
0.03673542334513254,0.0036515100324906406
0.014110244335959175,0.002207597054646098
